"Variables ->","CPI","GDP","S","RS","D4L_CPI_TAR","GDP_RW","CPI_RW","RS_RW","CPI_seas","CPI_RW_seas","GDP_seas","GDP_RW_seas","S_seas","L_CPI","L_CPI_RW","L_GDP","L_GDP_RW","L_S","L_Z","DLA_CPI","DLA_CPI_RW","DLA_GDP","DLA_GDP_RW","DLA_S","DLA_Z","D4L_CPI","D4L_CPI_RW","D4L_GDP","D4L_GDP_RW","D4L_S","D4L_Z","RR","RR_RW","L_GDP_BAR","L_GDP_GAP","RR_BAR","RR_GAP","RR_RW_BAR","RR_RW_GAP","L_GDP_RW_BAR","L_GDP_RW_GAP","L_Z_BAR","L_Z_GAP","DLA_GDP_BAR","DLA_Z_BAR","E_D4L_CPI","E_DLA_CPI","MCI","OBS_D4L_CPI_TAR","OBS_DLA_CPI_RW","OBS_L_CPI","OBS_L_GDP","OBS_L_GDP_RW_GAP","OBS_L_S","OBS_RS","OBS_RS_RW","PREM","RMC","RSNEUTRAL","a1","a2","a3","b1","b2","b3","b4","e1","g1","g2","g3","rho_D4L_CPI_TAR","rho_DLA_CPI_RW","rho_DLA_GDP_BAR","rho_DLA_Z_BAR","rho_L_GDP_RW_GAP","rho_RR_BAR","rho_RR_RW_BAR","rho_RS_RW","ss_D4L_CPI_TAR","ss_DLA_CPI_RW","ss_DLA_GDP_BAR","ss_DLA_Z_BAR","ss_RR_BAR","ss_RR_RW_BAR","std_SHK_D4L_CPI_TAR","std_SHK_DLA_CPI","std_SHK_DLA_CPI_RW","std_SHK_DLA_GDP_BAR","std_SHK_DLA_Z_BAR","std_SHK_L_GDP_GAP","std_SHK_L_GDP_RW_GAP","std_SHK_L_S","std_SHK_RR_BAR","std_SHK_RR_RW_BAR","std_SHK_RS","std_SHK_RS_RW","ttrend","SHK_D4L_CPI_TAR","SHK_DLA_CPI","SHK_DLA_CPI_RW","SHK_DLA_GDP_BAR","SHK_DLA_Z_BAR","SHK_L_GDP_GAP","SHK_L_GDP_RW_GAP","SHK_L_S","SHK_RR_BAR","SHK_RR_RW_BAR","SHK_RS","SHK_RS_RW"
"2018Q4",9.28000000e+01,7.54277030e+06,2.59445667e+03,1.10900000e+01,8.00000000e+00,2.34108300e+04,1.06566667e+02,4.35000000e+00,9.36739597e+01,1.06590582e+02,6.80536722e+06,2.15481951e+04,2.56973545e+03,4.53982024e+02,-2.25084760e+02,1.57332222e+03,9.97804734e+02,7.85155824e+02,1.06089040e+02,1.56038680e+01,1.31600067e+00,1.35348800e+01,8.29630439e+00,1.34516000e+01,-8.36267330e-01,7.81631600e+00,2.11945249e+00,8.61316000e+00,6.58798405e+00,6.03779700e+00,3.40932891e-01,1.65065543e+00,3.03399933e+00,1.57086138e+03,2.46084014e+00,3.61453192e+00,-1.96387648e+00,1.04439531e+00,1.98960402e+00,9.97744734e+02,6.00000000e-02,1.04716184e+02,1.37285621e+00,4.12663516e+00,1.73780622e+00,9.04415428e+00,1.32487463e+01,-1.60926432e+00,8.00000000e+00,1.31600067e+00,4.53982024e+02,1.57332222e+03,6.00000000e-02,7.85155824e+02,1.10900000e+01,4.35000000e+00,5.79891623e-01,1.91684818e+00,1.30538765e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2019Q1",9.44600000e+01,5.25255937e+06,2.63852000e+03,1.10300000e+01,8.00000000e+00,1.96802800e+04,1.07600000e+02,4.35000000e+00,9.40360500e+01,1.06930838e+02,6.94299521e+06,2.16861016e+04,2.62815735e+03,4.54367822e+02,-2.24766051e+02,1.57532438e+03,9.98442685e+02,7.87403825e+02,1.08269952e+02,1.54319200e+00,1.27483463e+00,8.00864000e+00,2.55180617e+00,8.99200400e+00,8.72364663e+00,6.51295600e+00,1.81825897e+00,7.82850000e+00,5.81306730e+00,9.43933000e+00,4.74463328e+00,5.00489613e+00,3.07516537e+00,1.57182323e+03,3.50115386e+00,3.32927919e+00,1.67561694e+00,1.23962045e+00,1.83554492e+00,9.98192685e+02,2.50000000e-01,1.05086948e+02,3.18300360e+00,3.84738514e+00,1.48305709e+00,5.01406038e+00,3.58921549e+00,-1.23955538e+00,8.00000000e+00,1.27483463e+00,4.54367822e+02,1.57532438e+03,2.50000000e-01,7.87403825e+02,1.10300000e+01,4.35000000e+00,3.03213068e-01,3.34207873e+00,9.35438306e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2019Q2",9.75500000e+01,7.72048017e+06,2.64485333e+03,1.10300000e+01,8.00000000e+00,2.18190600e+04,1.07766667e+02,4.35000000e+00,9.67272817e+01,1.08078472e+02,7.05545141e+06,2.21320214e+04,2.66963088e+03,4.57189549e+02,-2.23698520e+02,1.57693111e+03,1.00047808e+03,7.88969550e+02,1.08081481e+02,1.12869080e+01,4.27012442e+00,6.42692000e+00,8.14156755e+00,6.26290000e+00,-7.53883580e-01,7.94952700e+00,2.64317102e+00,7.08327000e+00,6.05076705e+00,8.85293100e+00,3.54657469e+00,1.18035511e+00,7.98755800e-02,1.57266174e+03,4.26937114e+00,3.28195778e+00,-2.10160267e+00,1.16759345e+00,-1.08771787e+00,1.00071808e+03,-2.40000000e-01,1.05366583e+02,2.71489848e+00,3.35405085e+00,1.11853691e+00,8.83994377e+00,1.09646116e+01,-2.46958015e+00,8.00000000e+00,4.27012442e+00,4.57189549e+02,1.57693111e+03,-2.40000000e-01,7.88969550e+02,1.10300000e+01,4.35000000e+00,6.19534798e-01,3.49213481e+00,1.31316027e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2019Q3",9.78300000e+01,7.21542875e+06,2.66725667e+03,1.10300000e+01,8.00000000e+00,2.27683600e+04,1.08933333e+02,4.35000000e+00,9.81678505e+01,1.09275275e+02,6.96425967e+06,2.23157941e+04,2.67258684e+03,4.58667877e+02,-2.22597261e+02,1.57563019e+03,1.00130500e+03,7.89080214e+02,1.07815076e+02,5.91331200e+00,4.40503765e+00,-5.20368000e+00,3.30767569e+00,4.42656000e-01,-1.06561835e+00,8.58682000e+00,2.81649934e+00,5.69169000e+00,5.57433845e+00,7.28729000e+00,1.51696903e+00,4.69360161e+00,-5.50376500e-02,1.57339336e+03,2.23682678e+00,3.04847583e+00,1.64512578e+00,1.33850574e+00,-1.39354339e+00,1.00210500e+03,-8.00000000e-01,1.05560855e+02,2.25422180e+00,2.92649744e+00,7.77088373e-01,6.64472358e+00,6.60218157e+00,-6.94482765e-01,8.00000000e+00,4.40503765e+00,4.58667877e+02,1.57563019e+03,-8.00000000e-01,7.89080214e+02,1.10300000e+01,4.35000000e+00,4.88299383e-01,2.24552429e+00,9.38487422e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2019Q4",9.76500000e+01,7.73981010e+06,2.70353667e+03,1.10300000e+01,8.00000000e+00,2.47627800e+04,1.11066667e+02,4.35000000e+00,9.85762095e+01,1.11080660e+02,6.94361709e+06,2.28372328e+04,2.68549077e+03,4.59082995e+02,-2.20958616e+02,1.57533334e+03,1.00361475e+03,7.89561877e+02,1.09520266e+02,1.66047200e+00,6.55457957e+00,-1.18740000e+00,9.23901631e+00,1.92665200e+00,6.82075957e+00,5.10097100e+00,4.12614407e+00,2.01112000e+00,5.81001643e+00,4.40605300e+00,3.43122666e+00,5.30818790e+00,-2.20457957e+00,1.57400412e+03,1.32922440e+00,2.90140802e+00,2.40677988e+00,1.43669059e+00,-3.64127016e+00,1.00406475e+03,-4.50000000e-01,1.05659332e+02,3.86093394e+00,2.44300952e+00,3.93910989e-01,6.14549166e+00,4.02655641e+00,-1.35384841e+00,8.00000000e+00,6.55457957e+00,4.59082995e+02,1.57533334e+03,-4.50000000e-01,7.89561877e+02,1.10300000e+01,4.35000000e+00,5.49588643e-01,2.59507917e+00,8.62322012e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2020Q1",1.00500000e+02,4.72072671e+06,2.75664333e+03,1.00000000e+01,8.00000000e+00,1.83177800e+04,1.12933333e+02,4.35000000e+00,1.00104785e+02,1.12265390e+02,6.21937412e+06,2.00607770e+04,2.75102686e+03,4.60621748e+02,-2.19897714e+02,1.56431798e+03,9.90652179e+02,7.91972953e+02,1.11453491e+02,6.15501200e+00,4.24360698e+00,-4.40614400e+01,-5.18502834e+01,9.64430400e+00,7.73289898e+00,6.25392600e+00,4.86833715e+00,-1.10064000e+01,-7.79050595e+00,4.56912800e+00,3.18353792e+00,5.13024737e+00,1.06393020e-01,1.57450272e+03,-1.01847448e+01,2.80207825e+00,2.32816912e+00,1.50852313e+00,-1.40213011e+00,9.93652179e+02,-3.00000000e+00,1.05666966e+02,5.78652480e+00,1.99443668e+00,3.05355449e-02,6.15126589e+00,5.75021452e+00,-2.54064723e+00,8.00000000e+00,4.24360698e+00,4.60621748e+02,1.56431798e+03,-3.00000000e+00,7.91972953e+02,1.00000000e+01,4.35000000e+00,6.69126679e-01,-2.19910998e+00,7.67183088e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2020Q2",1.00200000e+02,7.09027014e+06,2.79889000e+03,9.00000000e+00,8.00000000e+00,2.24846800e+04,1.10700000e+02,4.35000000e+00,9.92781352e+01,1.10995334e+02,6.52296325e+06,2.29061689e+04,2.81584762e+03,4.59792536e+02,-2.21035459e+02,1.56908393e+03,1.00391615e+03,7.94301860e+02,1.13473865e+02,-3.31684800e+00,-4.55098195e+00,1.90638000e+01,5.30558974e+01,9.31562800e+00,8.08149405e+00,2.60298700e+00,2.66306056e+00,-7.84718000e+00,3.43807650e+00,5.33231000e+00,5.39238454e+00,8.07452850e+00,8.90098195e+00,1.57495632e+03,-5.87238837e+00,2.59129807e+00,5.48323043e+00,1.76415957e+00,7.13682238e+00,1.00741615e+03,-3.50000000e+00,1.05599860e+02,7.87400428e+00,1.81437442e+00,-2.68423874e-01,2.41150766e+00,-7.96750000e-01,-2.53111040e+00,8.00000000e+00,-4.55098195e+00,4.59792536e+02,1.56908393e+03,-3.50000000e+00,7.94301860e+02,9.00000000e+00,4.35000000e+00,4.41877593e-01,1.00080795e+00,3.51676957e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2020Q3",9.96000000e+01,7.02467190e+06,2.84656333e+03,8.00000000e+00,8.00000000e+00,2.38702100e+04,1.11066667e+02,4.35000000e+00,1.00034873e+02,1.11422586e+02,6.77222292e+06,2.34150870e+04,2.84779166e+03,4.60551886e+02,-2.20651271e+02,1.57283399e+03,1.00611358e+03,7.95429912e+02,1.14226755e+02,3.03740000e+00,1.53675522e+00,1.50002400e+01,8.78971999e+00,4.51220800e+00,3.01156322e+00,1.88400900e+00,1.94598995e+00,-2.79620000e+00,4.80858758e+00,6.34969800e+00,6.41167931e+00,5.19106018e+00,2.81324478e+00,1.57534702e+03,-2.51302772e+00,2.46359063e+00,2.72746955e+00,1.76819941e+00,1.04504537e+00,1.00961358e+03,-3.50000000e+00,1.05467817e+02,8.75893840e+00,1.56279740e+00,-5.28173270e-01,6.83070000e+00,5.36019527e+00,-4.16437522e+00,8.00000000e+00,1.53675522e+00,4.60551886e+02,1.57283399e+03,-3.50000000e+00,7.95429912e+02,8.00000000e+00,4.35000000e+00,5.17929842e-01,3.12295534e+00,5.27253045e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2020Q4",1.00200000e+02,7.81970798e+06,2.85106333e+03,6.00000000e+00,8.00000000e+00,2.63508900e+04,1.11200000e+02,4.35000000e+00,1.01021212e+02,1.11171251e+02,6.99510806e+06,2.43253023e+04,2.84079694e+03,4.61533052e+02,-2.20877095e+02,1.57607216e+03,1.00992723e+03,7.95183991e+02,1.12773844e+02,3.92466400e+00,-9.03296346e-01,1.29526800e+01,1.52545983e+01,-9.83684000e-01,-5.81164435e+00,2.45005700e+00,8.15209747e-02,7.38820000e-01,6.31248307e+00,5.62211400e+00,3.25357781e+00,3.50849126e+00,5.25329635e+00,1.57570677e+03,3.65389353e-01,2.22074087e+00,1.28775039e+00,1.86123790e+00,3.39205845e+00,1.01392723e+03,-4.00000000e+00,1.05303188e+02,7.47065671e+00,1.43901170e+00,-6.58517591e-01,7.31067794e+00,6.32081898e+00,-3.96729387e+00,8.00000000e+00,-9.03296346e-01,4.61533052e+02,1.57607216e+03,-4.00000000e+00,7.95183991e+02,6.00000000e+00,4.35000000e+00,2.86317040e-01,3.91802303e+00,4.71224961e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2021Q1",1.02800000e+02,5.42056180e+06,2.84973000e+03,6.00000000e+00,8.00000000e+00,2.45513700e+04,1.12810270e+02,4.35000000e+00,1.02566606e+02,1.12222496e+02,7.12405930e+06,2.66781133e+04,2.84600530e+03,4.63051240e+02,-2.19935929e+02,1.57789882e+03,1.01915988e+03,7.95367164e+02,1.12379995e+02,6.07275200e+00,3.76466401e+00,7.30664000e+00,3.69305787e+01,7.32692000e-01,-1.57539599e+00,2.42949200e+00,-3.82147670e-02,1.35808400e+01,2.85076986e+01,3.39421100e+00,9.26504872e-01,5.86559541e-01,5.85335990e-01,1.57605319e+03,1.84563166e+00,2.14758928e+00,-1.56102974e+00,1.80274131e+00,-1.21740532e+00,1.02115988e+03,-2.00000000e+00,1.05134791e+02,7.24520434e+00,1.38567075e+00,-6.73586504e-01,9.27897524e+00,8.61894584e+00,-4.97153450e+00,8.00000000e+00,3.76466401e+00,4.63051240e+02,1.57789882e+03,-2.00000000e+00,7.95367164e+02,6.00000000e+00,4.35000000e+00,2.83717176e-01,4.54541800e+00,7.56102974e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2021Q2",1.07000000e+02,7.13381320e+06,2.84952667e+03,6.00000000e+00,8.00000000e+00,2.68481900e+04,1.12103820e+02,4.35000000e+00,1.05839043e+02,1.12368228e+02,6.59949744e+06,2.74803310e+04,2.86133258e+03,4.66191948e+02,-2.19806153e+02,1.57025041e+03,1.02212258e+03,7.95904273e+02,1.09906172e+02,1.25628320e+01,5.19102015e-01,-3.05936400e+01,1.18508048e+01,2.14843600e+00,-9.89529399e+00,6.39941200e+00,1.22930622e+00,1.16648000e+00,1.82064254e+01,1.60241300e+00,-3.56769322e+00,-2.46967233e+00,3.83089799e+00,1.57642637e+03,-6.17595667e+00,2.14273933e+00,-4.61241166e+00,1.71709882e+00,2.11379917e+00,1.02312258e+03,-1.00000000e+00,1.04993772e+02,4.91239934e+00,1.49271334e+00,-5.64073976e-01,9.14290860e+00,1.13184413e+01,-4.79240427e+00,8.00000000e+00,5.19102015e-01,4.66191948e+02,1.57025041e+03,-1.00000000e+00,7.95904273e+02,6.00000000e+00,4.35000000e+00,2.76899692e-01,-6.31778665e-01,1.06124117e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2021Q3",1.09800000e+02,6.98059230e+06,2.84894000e+03,6.00000000e+00,8.00000000e+00,2.78521000e+04,1.12178180e+02,4.35000000e+00,1.10417250e+02,1.12516749e+02,6.71887508e+06,2.74330334e+04,2.84791902e+03,4.70426637e+02,-2.19674067e+02,1.57204313e+03,1.02195032e+03,7.95434384e+02,1.05333680e+02,1.69387560e+01,5.28346144e-01,7.17088000e+00,-6.89050268e-01,-1.87955600e+00,-1.82899659e+01,9.87475100e+00,9.77203956e-01,-7.90860000e-01,1.58367329e+01,4.47200000e-03,-8.89307523e+00,-6.32942627e+00,3.82165386e+00,1.57691115e+03,-4.86801542e+00,2.12551485e+00,-8.45494112e+00,1.71027380e+00,2.11138005e+00,1.02345032e+03,-1.50000000e+00,1.04913930e+02,4.19749869e-01,1.93911501e+00,-3.19367970e-01,9.70918898e+00,1.37433651e+01,-3.63382637e+00,8.00000000e+00,5.28346144e-01,4.70426637e+02,1.57204313e+03,-1.50000000e+00,7.95434384e+02,6.00000000e+00,4.35000000e+00,7.07354194e-02,-2.22413278e+00,1.44549411e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2021Q4",1.14100000e+02,7.55669650e+06,2.84896000e+03,6.00000000e+00,8.00000000e+00,3.06681300e+04,1.13182090e+02,4.35000000e+00,1.14941317e+02,1.13130850e+02,6.74782618e+06,2.81923111e+04,2.84323547e+03,4.74442171e+02,-2.19129765e+02,1.57247310e+03,1.02468046e+03,7.95269793e+02,1.01697857e+02,1.60621360e+01,2.17720850e+00,1.71988000e+00,1.09205596e+01,-6.58364000e-01,-1.45432915e+01,1.29091190e+01,1.74733017e+00,-3.59906000e+00,1.47532232e+01,8.58020000e-02,-1.10759867e+01,-8.54549762e+00,2.17279150e+00,1.57752894e+03,-5.05583693e+00,2.17552931e+00,-1.07210269e+01,1.71154614e+00,4.61245362e-01,1.02668046e+03,-2.00000000e+00,1.04916334e+02,-3.21847612e+00,2.47116603e+00,9.61245284e-03,9.15333910e+00,1.26182665e+01,-2.35732510e+00,8.00000000e+00,2.17720850e+00,4.74442171e+02,1.57247310e+03,-2.00000000e+00,7.95269793e+02,6.00000000e+00,4.35000000e+00,-1.43706787e-01,-4.13715653e+00,1.67210269e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q1",1.19000000e+02,5.21406250e+06,2.86945333e+03,6.50000000e+00,8.00000000e+00,2.57258400e+04,1.14111650e+02,4.35000000e+00,1.18863123e+02,1.13598910e+02,6.83655788e+06,2.78600740e+04,2.86576770e+03,4.77797260e+02,-2.18716885e+02,1.57377949e+03,1.02349499e+03,7.96059155e+02,9.95450101e+01,1.34203560e+01,1.65151852e+00,5.22556000e+00,-4.74186431e+00,3.15744800e+00,-8.61138948e+00,1.47460200e+01,1.21904380e+00,-4.11933000e+00,4.33511245e+00,6.91991000e-01,-1.28349849e+01,-7.68078354e+00,2.69848148e+00,1.57827731e+03,-4.49781857e+00,2.46433501e+00,-1.01451186e+01,1.60300828e+00,1.09547320e+00,1.02649499e+03,-3.00000000e+00,1.05008137e+02,-5.46312723e+00,2.99348654e+00,3.67214952e-01,7.81062758e+00,1.03018862e+01,-7.80171087e-01,8.00000000e+00,1.65151852e+00,4.77797260e+02,1.57377949e+03,-3.00000000e+00,7.96059155e+02,6.50000000e+00,4.35000000e+00,-3.24452225e-02,-4.98047290e+00,1.66451186e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q2",1.25100000e+02,7.59380280e+06,3.09210333e+03,9.00000000e+00,8.00000000e+00,2.69541300e+04,1.14632190e+02,4.35000000e+00,1.23509738e+02,1.14861290e+02,7.05666761e+06,2.77157681e+04,3.10353729e+03,4.81632000e+02,-2.17611753e+02,1.57694835e+03,1.02297568e+03,8.04029780e+02,1.04786027e+02,1.53389600e+01,4.42052612e+00,1.26754400e+01,-2.07725215e+00,3.18825000e+01,2.09640661e+01,1.54400520e+01,2.19439982e+00,6.69794000e+00,8.53098210e-01,8.12550700e+00,-5.12014535e+00,-5.35180862e+00,-7.05261200e-02,1.57913952e+03,-2.19116587e+00,3.00130823e+00,-8.35311686e+00,1.31945672e+00,-1.38998284e+00,1.02577568e+03,-2.80000000e+00,1.05190999e+02,-4.04972801e-01,3.44882921e+00,7.31448418e-01,9.14640956e+00,1.25857825e+01,-3.09826306e+00,8.00000000e+00,4.42052612e+00,4.81632000e+02,1.57694835e+03,-2.80000000e+00,8.04029780e+02,9.00000000e+00,4.35000000e+00,4.96692784e-01,-1.29806934e+00,1.73531169e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q3",1.25000000e+02,7.47904710e+06,3.19861667e+03,1.00000000e+01,8.00000000e+00,2.89404800e+04,1.15152740e+02,4.35000000e+00,1.25916690e+02,1.15492371e+02,7.18522744e+06,2.85516366e+04,3.19567569e+03,4.83562050e+02,-2.17063828e+02,1.57875377e+03,1.02594695e+03,8.06955383e+02,1.06329505e+02,7.72020000e+00,2.19170148e+00,7.22168000e+00,1.18851057e+01,1.17024120e+01,6.17391348e+00,1.31354130e+01,2.61023865e+00,6.71064000e+00,3.99663721e+00,1.15209990e+01,9.95824792e-01,-8.87267762e-01,2.15829852e+00,1.58009206e+03,-1.33828608e+00,3.31417299e+00,-4.20144075e+00,1.26702577e+00,8.91272751e-01,1.02874695e+03,-2.80000000e+00,1.05443768e+02,8.85736934e-01,3.81016085e+00,1.01107454e+00,6.30602780e+00,7.06955505e+00,-2.21201846e+00,8.00000000e+00,2.19170148e+00,4.83562050e+02,1.57875377e+03,-2.80000000e+00,8.06955383e+02,1.00000000e+01,4.35000000e+00,6.38287593e-01,-2.26274574e-01,1.42014408e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q4",NaN,NaN,NaN,1.01698466e+01,8.00000000e+00,NaN,NaN,4.35000000e+00,NaN,NaN,NaN,NaN,NaN,4.85324231e+02,-2.17345768e+02,1.57930803e+03,NaN,8.09599638e+02,1.06929640e+02,7.04872288e+00,-1.12775855e+00,2.21704363e+00,NaN,1.05770201e+01,2.40053871e+00,1.08820597e+01,NaN,6.83493091e+00,NaN,1.43298450e+01,NaN,1.06758612e+00,5.47775855e+00,1.58113409e+03,-1.82606126e+00,3.25133839e+00,-2.18375227e+00,1.08661356e+00,4.39114499e+00,NaN,-2.40000000e+00,1.05795983e+02,1.13365677e+00,4.16812868e+00,1.40885963e+00,5.49744013e+00,6.30115889e+00,-1.55369497e+00,8.00000000e+00,-1.12775855e+00,4.85324231e+02,1.57930803e+03,-2.40000000e+00,8.09599638e+02,1.01698466e+01,4.35000000e+00,4.37637126e-01,-3.46202246e-01,1.23535988e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.10000000e+01,4.00000000e-01,0.00000000e+00,-3.48111973e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.60000000e-01,0.00000000e+00,0.00000000e+00,-1.97007056e-01,0.00000000e+00,8.78228998e-01
